name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
朗玛信息,软件服务,贵州,121.55,16966.33,33794.14,135304.56,39715.46,11563.28,37886.57,1.12,0.184,3.27,9.12,20120216
威龙股份,红黄药酒,山东,179.55,5020.0,20020.0,144937.38,92808.13,27016.08,14475.42,0.72,0.17,3.76,9.23,20160516
万年青,水泥,江西,21.2,61334.98,61336.44,851185.13,276241.16,432354.19,27790.75,0.45,0.27,4.47,1.71,19970923
广汇汽车,汽车服务,辽宁,17.15,183982.84,550040.06,10888002.0,6250284.5,1098631.75,815432.94,1.48,0.364,4.18,1.99,20001116
横店东磁,元器件,浙江,29.01,82161.78,82180.0,550310.38,331804.59,149077.09,106571.22,1.3,0.377,4.64,3.14,20060802
弘高创意,装修装饰,北京,30.85,38845.85,102580.04,536126.25,516301.66,1270.78,18667.13,0.18,0.21899999999999997,1.05,8.59,20101118
远光软件,软件服务,广东,66.2,52640.67,60656.32,217332.09,160251.84,21393.26,23325.98,0.38,0.157,2.89,4.8,20060823
金自天正,电气设备,北京,189.91,22364.55,22364.55,164308.09,130063.07,18742.93,20672.05,0.92,0.066,3.24,5.14,20020919
鼎捷软件,软件服务,上海,177.32,14534.51,26343.99,170905.88,96758.38,45429.14,59289.8,2.25,0.12,4.39,6.15,20140127
上海普天,通信设备,上海,0.0,25742.52,38222.53,315171.09,164762.84,10579.21,86835.21,2.27,-0.10099999999999999,3.23,10.73,19931018
华闻传媒,出版业,海南,24.12,182749.75,201736.59,1335873.88,553059.81,123296.92,351843.66,1.74,0.344,4.59,2.41,19970729
佳创视讯,通信设备,深圳,0.0,31904.83,41310.0,67152.75,57081.96,1580.85,9648.55,0.23,-0.033,1.44,8.63,20110916
曙光股份,汽车整车,辽宁,151.93,57450.6,67560.42,966291.31,472324.81,255328.02,110360.32,1.63,0.051,4.1,2.53,20001226
洽洽食品,食品,安徽,24.15,50700.0,50700.0,368040.97,211323.41,105534.11,158025.95,3.12,0.537,5.66,3.06,20110302
杭州高新,橡胶,浙江,135.55,2417.0,6667.0,58405.38,40586.92,7120.49,24014.25,3.6,0.348,7.54,8.34,20150610
天龙集团,染料涂料,广东,51.17,12883.26,29057.08,388038.72,184823.55,33381.67,162224.81,5.58,0.424,7.54,3.84,20100326
机器人,专用机械,辽宁,110.39,139442.52,156023.95,698857.75,447311.44,49769.73,265032.78,1.7,0.159,3.45,6.79,20091030
丰乐种业,种植业,安徽,0.0,29886.85,29887.59,203070.05,112498.45,35440.0,50490.98,1.69,-0.261,4.33,2.71,19970422
省广股份,广告包装,广东,30.85,109706.1,134102.84,977088.63,643625.13,2925.74,206646.27,1.54,0.36,3.74,3.49,20100506
登海种业,种植业,山东,47.76,87386.14,88000.0,423828.59,349962.59,53532.65,2931.68,0.03,0.27,2.82,6.1,20050418
青龙管业,塑料,宁夏,368.77,26374.15,33499.19,278021.13,153614.75,41549.8,82361.43,2.46,0.024,5.33,2.19,20100803
江苏有线,影视音像,江苏,40.87,139617.81,388452.97,1987172.25,518062.44,872303.5,646043.13,1.66,0.18899999999999997,3.3,3.12,20150428
亚威股份,机床制造,江苏,79.43,30840.75,37147.35,210934.77,140245.22,33497.65,73224.07,1.97,0.149,3.88,4.07,20110303
太原重工,工程机械,山西,0.0,242395.5,242395.5,2729145.25,1937573.25,477767.44,122943.21,0.51,-0.405,1.84,2.24,19980904
武汉控股,水务,湖北,23.14,70956.96,70956.96,848527.38,188514.38,533536.63,151263.94,2.13,0.355,6.38,1.72,19980427
通润装备,机械基件,江苏,51.33,25020.0,25020.0,94302.78,63385.23,24919.53,4534.43,0.18,0.26,2.59,6.87,20070810
雪峰科技,化工原料,新疆,3309.38,42154.0,65870.0,264678.69,136701.48,88838.6,32702.28,0.5,0.002,1.75,5.07,20150515
游族网络,互联网,福建,47.72,27971.34,86131.5,444185.0,136050.06,71151.43,18850.5,0.22,0.419,2.9,9.2,20070925
有研新材,半导体,北京,236.17,70783.31,83877.84,325410.78,272417.13,32083.25,140522.75,1.68,0.035,3.33,3.28,19990319
龙净环保,环境保护,福建,24.21,106905.0,106905.0,1424639.38,1250533.5,93133.07,47787.46,0.45,0.402,3.54,3.67,20001229
建发股份,商贸代理,福建,17.66,283520.06,283520.06,13548944.0,11834893.0,103604.6,243923.05,0.86,0.46399999999999997,7.06,1.55,19980616
嘉化能源,化工原料,浙江,17.45,57999.83,130628.52,670689.31,189980.5,302496.44,141185.66,1.08,0.41100000000000003,2.89,3.31,20030627
金鸿能源,供气供热,吉林,35.5,47852.6,48600.62,1180164.88,271824.25,421221.56,178997.97,3.68,0.359,8.05,2.11,19961210
天孚通信,通信设备,江苏,58.55,6801.41,18585.0,77173.45,53361.55,16159.61,22141.35,1.19,0.478,3.9,9.57,20150217
开开实业,服饰,上海,269.45,16000.0,24300.0,100081.56,39505.34,16775.61,1340.93,0.06,0.057999999999999996,1.95,10.77,20010228
中国天楹,环境保护,江苏,51.21,81160.15,123855.77,536523.56,66220.9,105010.56,94385.43,0.76,0.109,1.6,4.65,19940408
红日药业,中成药,天津,28.88,214230.03,301139.63,726321.81,416168.97,101522.61,261714.47,0.87,0.158,1.91,3.19,20091030
景嘉微,元器件,湖南,129.55,6700.0,26700.0,94483.13,77633.25,935.82,23074.8,0.86,0.36,3.2,18.37,20160331
雅本化学,农药化肥,江苏,215.41,47158.94,53697.44,188684.59,72050.78,79112.02,26101.53,0.49,0.04,1.89,6.07,20110906
中国西电,电气设备,陕西,27.56,512588.25,512588.25,3419528.75,2603983.5,478807.94,1152898.63,2.25,0.147,3.61,1.5,20100128
中天科技,通信设备,江苏,18.49,215691.88,261077.09,1998707.0,1340300.38,377003.91,377187.84,1.44,0.439,4.43,2.44,20021024
金诚信,建筑施工,北京,38.72,17696.64,45000.0,488962.41,388995.88,79084.18,174153.31,3.87,0.42,8.13,2.32,20150630
苏州设计,建筑施工,江苏,133.72,1500.0,6150.0,79305.38,64931.5,4779.1,43457.06,7.07,0.66,11.43,9.56,20160204
张江高科,园区开发,上海,54.5,154868.95,154868.95,1789650.0,780800.56,27744.08,264697.41,1.71,0.25,5.04,3.61,19960422
白云机场,机场,广东,12.1,115002.6,115002.6,1694419.25,362969.34,712195.69,378538.25,3.29,0.919,9.25,1.6,20030428
卓翼科技,通信设备,深圳,434.34,41746.12,48400.3,261964.02,132361.66,95553.75,65853.65,1.36,0.02,2.79,4.1,20100316
大众交通,公共交通,上海,27.54,156331.64,236412.28,1632356.13,659575.5,190637.06,14275.32,0.06,0.184,3.87,1.74,19920807
启迪桑德,环境保护,湖北,30.15,84706.97,85429.75,2094905.75,722777.94,147762.86,225013.34,2.63,0.838,8.67,3.89,19980225
国光电器,元器件,广东,135.8,41523.87,41690.39,272288.88,138560.72,61056.71,41130.71,0.99,0.078,3.15,4.49,20050523
中海油服,石油开采,天津,0.0,296046.81,477159.19,8146647.0,2307211.25,4884130.5,1237173.88,2.59,-1.905,7.84,1.54,20070928
中茵股份,通信设备,湖北,298.41,48332.03,63726.64,1256888.88,724024.44,137433.63,349252.19,5.48,0.052000000000000005,6.76,3.08,19960828
众兴菌业,种植业,甘肃,51.9,15773.66,37333.07,277558.72,130124.11,66719.0,153894.67,4.12,0.38,6.01,3.69,20150626
晓程科技,元器件,北京,207.37,21216.1,27400.0,142671.52,62098.81,17562.92,58043.31,2.12,0.053,4.72,3.13,20101112
三变科技,电气设备,浙江,174.42,18265.24,20160.0,125358.22,87808.42,21202.75,8694.11,0.43,0.092,2.57,8.35,20070208
美盈森,造纸,深圳,61.19,102097.53,143040.0,336036.91,183950.52,76519.07,1615.79,0.01,0.14800000000000002,1.79,6.76,20091103
华讯方舟,通信设备,河北,84.76,53143.28,75736.84,272592.59,141532.16,6104.53,83361.31,1.1,0.16,1.73,10.48,19970221
万泽股份,区域地产,广东,89.98,49128.78,49178.51,257740.72,219545.3,12176.37,37054.34,0.75,0.14,2.76,6.08,19940110
华北制药,化学制药,河北,126.55,137857.75,163080.45,1620649.38,658656.5,616187.75,347034.91,2.13,0.04,3.26,2.05,19940114
中海发展,水运,上海,9.11,273603.28,403203.28,5770051.5,1210121.13,2923398.5,759736.75,1.88,0.552,6.75,0.99,20020523
众业达,批发业,广东,50.07,31477.94,54414.0,479197.19,388110.78,30362.59,186927.47,3.44,0.22,6.23,2.26,20100706
中直股份,航空,黑龙江,61.37,58947.67,58947.67,1928993.38,1564036.38,244209.25,423271.94,7.18,0.515,11.41,3.69,20001218
莱美药业,化学制药,重庆,112.98,58430.12,81224.11,258716.7,96658.86,84606.77,58472.26,0.72,0.057999999999999996,2.05,4.25,20091030
泰山石油,石油贸易,山东,1116.09,36264.96,48079.32,105191.07,11325.69,43323.81,18721.27,0.39,0.006,1.9,4.92,19931215
三星医疗,电器仪表,浙江,37.49,101545.89,141880.69,1103779.88,637025.38,83574.35,320987.06,2.26,0.28,4.48,2.84,20110615
潍柴动力,汽车配件,山东,19.98,215945.56,399861.94,12463552.0,6560512.5,2442236.75,2788.31,0.01,0.376,7.79,1.29,20070430
哈尔斯,家居用品,浙江,45.25,15411.19,27360.0,126945.72,56261.55,31062.02,16182.13,0.59,0.31,2.59,7.21,20110909
太阳电缆,电气设备,福建,30.54,54265.89,54270.0,324023.28,171254.55,110416.47,34788.65,0.64,0.213,2.39,3.63,20091021
长安汽车,汽车整车,重庆,7.14,338752.28,480264.84,10061826.0,5804083.0,1492460.25,322748.94,0.67,1.66,8.37,1.83,19970610
北纬通信,互联网,北京,89.97,20448.8,25585.28,117785.3,54094.03,57791.55,51804.93,2.02,0.183,4.14,5.31,20070810
美利云,造纸,宁夏,0.0,31679.16,69526.29,268950.06,171272.59,49929.71,195984.77,2.82,-0.13,2.73,8.56,19980609
中航电子,航空,北京,110.89,175916.3,175916.3,1694494.25,1217991.63,284155.47,127452.61,0.72,0.126,3.33,5.6,20010706
康力电梯,运输设备,江苏,23.79,45995.42,79765.27,506987.91,311383.47,109383.9,116971.52,1.47,0.49,4.3,3.4,20100312
中航飞机,航空,陕西,374.26,276862.72,276864.5,3980857.5,3258099.25,486289.94,1013162.38,3.66,0.043,5.45,3.91,19970626
北大医药,化学制药,重庆,416.68,55877.44,59598.73,213895.7,191166.3,15866.34,19917.28,0.33,0.025,1.92,7.26,19970616
史丹利,农药化肥,山东,21.35,71133.86,116508.71,657481.38,327176.28,154282.63,30729.93,0.26,0.397,3.41,3.31,20110610
银龙股份,其他建材,天津,44.17,15263.04,40000.0,166127.66,118781.8,17805.26,67153.43,1.68,0.248,3.87,3.78,20150227
承德露露,软饮料,河北,24.11,97808.39,97856.27,235008.77,171483.06,23986.47,1730.84,0.02,0.37200000000000005,1.93,6.19,19971113
和晶科技,元器件,江苏,82.18,8279.69,16033.63,252585.8,132527.16,38487.21,128573.45,8.02,0.47,10.06,4.75,20111229
森马服饰,服饰,浙江,21.4,183928.17,269454.03,1193636.75,825770.94,115392.1,255443.2,0.95,0.37200000000000005,3.54,3.0,20110311
东方通,软件服务,北京,173.23,6346.39,13807.25,186695.5,91513.03,598.53,129035.75,9.35,0.37,12.21,6.17,20140128
海联讯,软件服务,深圳,0.0,33425.0,33500.0,65476.16,48022.8,10656.98,8288.05,0.25,-0.054000000000000006,1.33,9.91,20111123
金新农,饲料,深圳,35.05,30935.93,38084.28,289206.13,117652.3,37467.25,90147.96,2.37,0.32,4.25,3.58,20110218
盾安环境,工程机械,浙江,127.98,83980.42,91721.21,1150186.13,510447.91,158320.36,212344.27,2.32,0.062,4.88,2.16,20040705
同方股份,电脑设备,北京,6.04,219788.2,296389.91,5865951.0,2892276.25,472090.84,926180.38,3.12,1.72,7.65,1.81,19970627
楚天科技,医疗保健,湖南,69.63,13945.36,44633.12,274816.72,152109.94,64658.86,78396.8,1.76,0.22,3.55,5.56,20140121
红旗连锁,超市连锁,四川,49.77,73139.97,136000.0,385573.69,215397.47,113646.32,4374.31,0.03,0.099,1.6,4.12,20120905
神奇制药,中成药,上海,61.78,47932.0,53407.16,277016.91,168184.22,35492.56,96933.85,1.81,0.184,4.23,3.57,19920820
乐普医疗,医疗保健,北京,44.22,137206.34,174357.03,832637.94,322867.41,96627.65,48118.69,0.28,0.312,2.7,6.8,20091030
太阳能,新型电力,重庆,36.3,24127.52,136686.28,2919979.5,814212.75,1631081.0,806268.56,5.9,0.34,8.09,1.79,19960208
罗 牛 山,农业综合,海南,70.72,87947.47,115151.35,589108.88,268371.78,133024.8,155903.09,1.35,0.08,2.98,2.2,19970611
同花顺,软件服务,浙江,38.8,26362.0,53760.0,379959.59,328104.03,39394.8,35677.57,0.66,1.344,4.56,15.24,20091225
中孚实业,铝,河南,44.41,151487.38,174154.05,2639337.5,674119.88,1155739.75,281379.34,1.62,0.1,2.83,2.08,20020626
新朋股份,汽车配件,上海,52.06,32531.63,44810.0,390966.75,206223.61,122593.5,120383.55,2.69,0.16,5.14,2.16,20091230
天晟新材,塑料,江苏,231.03,22485.85,32598.42,197913.88,97902.17,44689.4,82893.86,2.54,0.038,3.84,3.06,20110125
华微电子,半导体,吉林,152.26,73808.0,73808.0,369106.59,209396.66,115378.86,49220.69,0.67,0.051,2.73,3.82,20010316
辉丰股份,农药化肥,江苏,42.06,89798.63,150747.53,663508.81,337884.56,200069.27,95990.68,0.64,0.09300000000000001,2.26,2.31,20101109
杭齿前进,机械基件,浙江,511.24,40006.0,40006.0,388549.78,182622.72,107559.92,86056.52,2.15,0.016,4.07,2.73,20101011
银轮股份,汽车配件,浙江,29.62,60935.89,72108.0,453321.25,212528.25,99534.53,44640.3,0.62,0.247,3.04,3.21,20070418
东江环保,环境保护,广东,32.36,43658.07,86938.21,789103.81,257296.67,130359.57,36406.31,0.42,0.43799999999999994,3.58,5.27,20120426
瀚蓝环境,水务,广东,19.89,62871.0,76626.39,1249718.38,173874.56,339294.63,174522.23,2.28,0.565,6.2,2.41,20001225
博济医药,医疗保健,广东,1318.2,6307.47,13334.0,51558.3,32873.12,6846.83,15867.13,1.19,0.022000000000000002,3.22,11.94,20150424
江南高纤,化纤,江苏,344.8,80208.93,80208.93,167936.52,98387.97,55507.56,12841.95,0.16,0.013999999999999999,2.01,3.23,20031127
永鼎股份,通信设备,江苏,51.84,76190.92,94499.31,355494.5,193409.66,52053.3,44767.65,0.47,0.16899999999999998,2.47,4.74,19970929
中材国际,建筑施工,江苏,19.4,163994.59,175425.8,2746263.5,2242942.0,193518.13,103227.67,0.59,0.276,3.86,1.85,20050412
万丰奥威,汽车配件,浙江,41.25,165548.2,182239.95,908276.13,456256.66,246068.45,7166.74,0.04,0.389,2.67,8.01,20061128
江铃汽车,汽车整车,江西,17.96,51748.8,86321.39,2171097.0,1390683.38,512322.91,83944.25,0.97,1.2670000000000001,14.12,2.15,19931201
汉王科技,电脑设备,北京,269.67,17642.47,21410.27,87912.1,55136.05,19520.07,98009.61,4.58,0.07,3.54,7.11,20100303
伊之密,专用机械,广东,45.5,15900.0,24000.0,175804.55,93119.18,37980.59,22821.45,0.95,0.308,3.36,5.57,20150123
科伦药业,化学制药,四川,34.9,92510.09,144000.0,2379785.25,926250.13,908008.63,363396.88,2.52,0.373,7.94,2.19,20100603
海南瑞泽,其他建材,海南,446.05,18725.8,32536.24,343870.59,207284.09,40294.8,128893.22,3.96,0.051,6.38,4.73,20110707
英特集团,医药商业,浙江,60.3,20731.41,20744.99,739649.31,671985.06,26136.22,3457.71,0.17,0.28800000000000003,3.53,6.55,19960716
南宁糖业,食品,广西,0.0,32408.08,32408.08,602166.94,319463.19,160229.52,145654.11,4.49,-0.797,4.12,5.15,19990527
江淮汽车,汽车整车,安徽,22.29,101735.81,189331.2,5140934.0,3387612.5,1019963.63,532855.94,2.81,0.54,7.1,1.81,20010824
北京城乡,百货,北京,48.18,31680.49,31680.49,469947.31,240566.2,187372.36,85674.63,2.7,0.25,7.4,2.17,19940520
牧原股份,农业综合,河南,10.71,30705.0,103374.63,1092547.25,312775.41,489395.66,93928.56,0.91,1.704,4.93,4.93,20140128
思源电气,电气设备,上海,27.41,57435.98,75548.45,613261.63,513003.34,58386.91,7196.31,0.1,0.315,5.39,2.14,20040805
宁波联合,综合类,浙江,29.04,30579.19,31088.0,811162.5,596626.38,74004.15,14564.55,0.47,0.32,6.3,1.93,19970410
昌红科技,机械基件,深圳,165.7,28441.27,50250.0,98591.53,58159.18,29719.5,11105.99,0.22,0.057999999999999996,1.62,7.9,20101222
康跃科技,机械基件,山东,720.73,6167.5,16667.5,71515.32,35064.21,25392.7,6815.7,0.41,0.027000000000000003,2.17,11.76,20140801
九州通,医药商业,湖北,58.58,144201.92,164702.45,3759992.75,3137962.25,302115.19,399076.16,2.42,0.278,6.6,3.28,20101102
汇鸿集团,商贸代理,江苏,26.74,24185.46,224243.31,3371049.5,2313552.75,105398.36,84286.9,0.38,0.25,3.62,2.46,20040630
成发科技,航空,四川,234.43,33012.94,33012.94,539191.5,332045.91,152733.98,101153.42,3.06,0.12,5.24,7.17,20011212
上海建工,建筑施工,上海,14.4,690631.5,713185.69,15859453.0,12543408.0,671461.31,286631.47,0.4,0.22,3.17,1.41,19980623
中原环保,环境保护,河南,34.94,26945.98,64978.96,675366.13,197492.67,286576.97,400871.66,6.17,0.43,7.9,2.26,19931208
宝馨科技,机械基件,江苏,105.21,35560.82,55403.42,151397.05,72374.71,21335.85,28027.81,0.51,0.073,1.88,5.41,20101203
城市传媒,出版业,山东,42.1,42977.21,70209.6,280599.06,174222.56,26205.6,48495.8,0.69,0.215,2.84,4.25,20000309
中体产业,文教休闲,天津,609.56,65749.53,84373.53,379203.81,344297.81,10416.58,2380.65,0.03,0.024,1.84,10.74,19980327
威孚高科,汽车配件,江苏,14.33,83649.2,100895.04,1638793.75,947342.63,244888.8,339736.0,3.37,1.298,12.41,2.0,19980924
欣旺达,元器件,深圳,49.42,86894.22,128972.39,709950.0,510712.25,92743.8,3453.12,0.03,0.222,1.63,8.99,20110421
凤凰股份,区域地产,江苏,490.63,74060.06,93606.06,1019552.63,936628.19,1359.2,147961.44,1.58,0.013000000000000001,3.7,2.23,19960702
特变电工,电气设备,新疆,12.23,319962.44,324348.09,7701061.5,4708750.5,1730929.75,821523.06,2.53,0.545,6.99,1.27,19970618
杭电股份,电气设备,浙江,56.37,26325.0,68687.89,404820.75,344976.44,32455.55,100126.52,1.46,0.17,3.23,4.12,20150217
日上集团,汽车配件,福建,86.25,45608.41,69930.0,349153.91,240263.8,74343.82,73066.36,1.04,0.1,2.54,3.0,20110628
珈伟股份,半导体,深圳,68.29,16772.75,47679.71,861877.81,451476.94,238510.55,358579.91,7.52,0.51,9.25,4.31,20120511
华新水泥,水泥,湖北,53.01,97277.13,149757.13,2596171.5,589338.56,1528666.75,250831.0,1.67,0.107,6.47,1.17,19940103
长电科技,半导体,江苏,254.76,98457.0,103591.47,3014876.75,880897.38,1451678.88,240764.63,2.32,0.057999999999999996,4.29,4.57,20030603
棕榈股份,建筑施工,广东,122.61,90361.82,137699.66,1337170.38,1065799.25,46592.6,148485.63,1.08,0.062,3.09,3.26,20100610
欧浦智网,仓储物流,广东,46.8,25131.99,66004.39,323111.22,200124.81,26199.82,95.23,0.0,0.242,2.24,6.75,20140127
雄韬股份,电气设备,深圳,70.9,10762.03,35011.32,323382.25,245961.67,25287.71,123447.95,3.53,0.3,6.24,4.03,20141203
泛海控股,全国地产,北京,21.25,454988.69,519620.06,14479381.0,11228415.0,72465.86,570548.31,1.1,0.354,3.22,3.12,19940912
丰华股份,小金属,上海,343.39,18762.44,18802.05,63719.42,56968.38,4011.48,43600.46,2.32,0.044000000000000004,2.58,7.79,19920910
通宝能源,火力发电,山西,43.73,114650.25,114650.25,1013560.88,244807.42,527218.06,113974.61,0.99,0.09699999999999999,4.12,1.37,19961205
长江证券,证券,湖北,26.8,474239.22,552946.75,8833761.0,0.0,30376.94,1046600.5,1.89,0.35,4.55,2.48,19970731
合兴包装,广告包装,福建,62.91,103868.81,104297.22,336296.69,188645.72,84593.21,1289.56,0.01,0.067,1.53,3.67,20080508
华孚色纺,纺织,安徽,18.5,83202.92,83299.25,960972.38,553714.63,317455.19,100276.4,1.2,0.48200000000000004,4.76,2.5,20050427
宗申动力,摩托车,重庆,35.09,89139.36,114502.7,624738.19,383812.38,79966.96,54725.93,0.48,0.214,3.04,3.29,19970306
长江传媒,出版业,湖北,19.5,121349.71,121365.02,1041195.13,821435.13,104137.78,180498.27,1.49,0.336,4.43,1.97,19961003
乐凯新材,化工原料,河北,49.53,7528.2,12280.0,51449.32,36816.21,10743.45,3560.34,0.29,0.624,3.79,10.85,20150423
华力创通,电脑设备,北京,274.42,33617.71,55512.0,118512.95,77417.21,6367.4,13509.95,0.24,0.043,1.66,9.38,20100120
华平股份,通信设备,上海,412.11,43451.62,53599.6,126622.42,56938.63,35498.1,20347.32,0.38,0.018000000000000002,1.98,5.03,20100427
酒鬼酒,白酒,湖南,78.71,22420.16,32492.9,223008.8,140020.19,49945.0,116125.95,3.57,0.20199999999999999,5.61,3.77,19970718
创业环保,环境保护,天津,25.42,108722.84,142722.84,1068389.13,361249.0,42519.4,38231.1,0.27,0.257,3.27,2.66,19950630
九鼎投资,区域地产,江西,53.05,43354.07,43354.07,439005.19,274132.0,4777.16,18868.72,0.44,0.633,3.28,13.64,19970418
交通银行,银行,上海,5.92,3925086.5,7426272.5,809180992.0,0.0,9585300.0,11339200.0,1.53,0.7,7.49,0.75,20070515
三全食品,食品,河南,82.36,57072.85,80421.75,344995.03,149516.52,124956.2,24689.99,0.31,0.085,2.41,3.86,20080220
舒泰神,生物制药,北京,33.74,46258.21,47568.28,223877.27,173607.63,24327.82,56165.21,1.18,0.42700000000000005,3.8,5.05,20110415
海 利 得,化纤,浙江,29.22,34435.08,48722.94,443102.75,215380.02,161812.13,160391.47,3.29,0.5,5.66,3.28,20080123
华自科技,电气设备,湖南,137.22,5000.0,20000.0,93013.4,70294.11,9559.13,19816.77,0.99,0.138,2.8,9.05,20151231
汉得信息,软件服务,上海,50.61,64291.87,86247.02,246145.95,189975.34,30915.19,57696.96,0.67,0.2,2.47,5.25,20110201
中 关 村,区域地产,北京,774.85,66797.85,67484.7,305412.97,189359.11,51612.8,100745.52,1.49,0.008,1.26,6.85,19990712
